sentence,level-1, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
"Думаю, что и я потерял в тебе самое дорогое, что имел в жизни.",1,-32.47533696424216,-1.4761516801928254,-9.749529439151663,-0.2141880754458918,119.14532117293822,5.415696416951738,35.76901504029855
"Его осуждали на пять лет, но тут вышел указ.",1,-19.571825101971623,-1.3047883401314415,-7.470132927194092,-0.1755152453921682,91.93885910235878,6.129257273490585,35.09102983962401
"Финансовый строй Веймарской республики, сложившийся в результате ноябрьской революции 1918 года, также не способствовал эффективному функционированию СФВ, несмотря на создание хорошо разработанной законодательной базы.",1,-30.61705372376309,-0.527880236616605,-4.666722285611328,-0.0685899133264156,415.76131649021033,7.16829856017604,63.37130341362895
Они грелись у костров.,1,-24.15568843483925,-2.6839653816488056,-12.264165178045651,-0.3848802283952302,38.60588426417189,4.289542696019099,19.600722320024754
Ты должен помогать любому своему родственнику.,1,-12.88829161063768,-0.8592194407091787,-4.919175960049078,-0.1082310464124422,106.19298901861475,7.079532601240984,40.53151608355634
"Мне захотелось узнать, как разводить и ухаживать за первоцветами в домашних условиях.",0,-44.85487439762801,-1.7251874768318465,-12.057056336220972,-0.2261223915214741,153.5105952748802,5.904253664418468,41.263874223086106
Она принимает у него заказ уже десять минут.,1,-35.200655944645405,-3.5200655944645405,-16.912147178914925,-0.4330772975809422,46.079651615384094,4.607965161538409,22.138958185835904
Обидный промах привёл теннисиста к поражению в матче.,1,-22.350173186394382,-1.2416762881330214,-7.628157022184255,-0.1592929434309015,117.95844755354122,6.553247086307845,40.259444637290464
"Это был клёст-сосновик, с перьями кирпичного и клюквенного цвета, с клювом, скрещенным, как два кривых костяных ножа.",1,-75.498460941948,-1.50996921883896,-12.828295259546126,-0.2167529261827922,272.81730240917085,5.456346048183417,46.35565895719076
Отсутствие жены президента на вечере журналисты объясняют болезнью.,1,-36.13181708470802,-1.7205627183194294,-11.179750846357916,-0.2159504116362762,131.18352540958918,6.246834543313771,40.5902400587203
"Раз мы затронули тему коррупции, есть ли, на ваш взгляд, свет в конце тоннеля?",1,-70.02602505942923,-2.500929466408187,-17.904793776339368,-0.343513623999447,133.82622465379308,4.779508023349753,34.21772051546115
У меня есть седые волосы.,1,-23.851026587188244,-2.385102658718824,-11.45922032376502,-0.3355768313247622,47.223685254601165,4.722368525460117,22.688608888780035
"Никогда не забуду выражения растерянности и вместе с тем готовности к сопротивлению, которое было написано у него на лице, когда он выскочил на поверхность воды.",1,-77.53242321207654,-1.6496260257888624,-13.778491831608273,-0.2241851938496589,268.30853925608113,5.708692324597471,47.68181959666688
"Проснешься не торопясь, посердишься на что-нибудь, поворчишь.",1,-74.96084324648837,-2.883109355634168,-20.14958512694741,-0.3926114665794954,115.9679747515219,4.460306721212381,31.172362503605434
Сегодня письмо получил Саша.,1,-25.40298172924668,-3.1753727161558345,-13.685195764921662,-0.3993957150156483,38.20055925579214,4.775069906974018,20.579557837618804
От кого вы получили эти сведения?,1,-30.908751487731934,-4.415535926818848,-17.752415994484917,-0.5070636126673214,30.04760727195453,4.292515324564932,17.257818522445554
Он перецеловал всех девушек.,1,-27.0696554929018,-2.7069655492901803,-13.005609852793606,-0.342296610908554,52.012797064986856,5.201279706498686,24.989536573789355
Жена не понимает причин обвально обрушившейся на неё нежности.,1,-51.96433941740543,-2.7349652324950227,-17.141839234838546,-0.3559670196019567,94.01643002441556,4.948233159179767,31.013855789960648
"Доктор, убеждая меня начать приём лекарств, говорил, что я совершенно уверен в успешности лечения и что сомневаться не стоит.",0,-64.17052924633026,-1.7825147012869518,-13.792072648067116,-0.2425945430497432,200.3470828962162,5.565196747117117,43.06028880525336
"Война была тяжёлым испытанием для всего народа, но все верили и надеялись на победу.",0,-19.7941039102152,-0.7613116888544307,-5.320684299655448,-0.1005888551664879,176.98817259003243,6.80723740730894,47.57468160195469
"Брат ушел в театр, и я сижу дома.",1,-41.74529854953289,-3.478774879127741,-18.145520675275684,-0.4857988783031426,44.18593845814803,3.6821615381790025,19.20639898879716
"Полшколы участвовали в организации благотворительной акции, приуроченной к Дню матери.",0,-43.453569924146,-1.8892856488759129,-12.67126684674931,-0.2374990184185345,139.50958593854304,6.065634171241002,40.68165617215457
"Я вижу, он не придет, и не видит в том потери.",1,-54.590788908302784,-3.2112228769589874,-19.30644117562528,-0.4818363770710221,58.70656991742192,3.4533276422012893,20.762017941108308
В доме кто-то есть.,1,-17.412040635943413,-2.487434376563345,-10.000591217824862,-0.3538738217223052,31.792052933902887,4.541721847700413,18.25973945357645
"Если любой инженер может выполнить эту работу, то зачем приглашать какого-то знаменитого специалиста.",1,-35.10838719573803,-1.170279573191268,-8.564015490889584,-0.1493969358141061,199.89233088741756,6.663077696247251,48.75988773524986
"Те, кто мечтает стать инженером, исследователем, лётчиком, космонавтом, должен развивать свою зрительную память.",0,-22.15044587123612,-0.6152901630898922,-4.76076108816942,-0.081885107728551,248.35595615567215,6.898776559879782,53.37876171677497
Эту книгу я уже покупал.,1,-20.384799206629395,-2.2649776896254883,-10.349634425273653,-0.3023672651973758,47.03254900837278,5.225838778708087,23.87905239543009
"Он входит в темный коридор, задевает за что-то железное, сваленное у стены, нашаривает и открывает дверь.",1,-60.6623145333142,-1.639522014413897,-12.789116529781747,-0.228187092566289,205.18232133578795,5.545468144210485,43.25750900871787
Я хочу посоветоваться с хорошим врачом.,1,-20.491710387170315,-1.463693599083594,-8.148850098224761,-0.1853106126059229,90.08862874725094,6.434902053375067,35.82515648257431
"Трон достался Глостеру, убийце своего брата.",1,-35.83285999717191,-2.3888573331447938,-13.676610430850657,-0.3114034096081248,79.23607917168489,5.282405278112326,30.24265958633229
"Отряд партизанов был переодет в немецкое обмундирование, получил немецкое оружие.",0,-21.508960605724496,-0.8962066919051873,-6.098485929310217,-0.1125112081729,169.66275423952803,7.069281426647001,48.104877703035214
Он объясняет отсутствие на вечере своей жены.,1,-26.33043480358901,-2.1942029002990844,-11.445107969478611,-0.2781243692234654,68.3410061676019,5.695083847300158,29.705935362084965
"Опытные садоводы считают, что правильно выращенная живая изгородь намного долговечнее и надёжнее самых крепких заборов.",1,-76.21460319845937,-2.005647452591036,-15.768283831805244,-0.2531525689953458,224.8473354613872,5.917035143720715,46.51938677877877
Дело приняло неприятный оборот.,1,-12.49965958762914,-1.1363326897844672,-5.703260384187826,-0.1562193667121702,67.51384866490018,6.137622605900017,30.80476358377461
"Дети сотрудников, имеющих какие-либо заболевания, получают льготные путёвки в санаторий.",0,-26.06946770579816,-0.8989471622689021,-6.508336968148329,-0.1189551530393004,193.0842809105844,6.658078652089116,48.204189575347456
"В своих статьях этот журналист поставил вопросы, волнующих многих его современников.",0,-37.56446945447533,-1.7887842597369203,-11.62303595725873,-0.2266224205795839,128.19348758439432,6.104451789733063,39.66507546407797
Отсутствием на собрании он подтвердил плохое мнение о себе.,1,-13.912906745041257,-0.6324048520473298,-4.17684022938103,-0.085100887948459,149.5743033234077,6.798831969245804,44.90420146210772
"У меня сосед есть, — сказал Троекуров, — мелкопоместный грубиян; я хочу взять у него имение — как ты про это думаешь?",1,-151.80775316245854,-3.300168547009968,-27.400520449248248,-0.4516561216925119,184.30582057497315,4.006648273368982,33.26625485442528
"Они касались подвала здания, который было принято решение превратить в эксплуатируемое помещение.",1,-19.273921796768263,-0.6883543498845809,-4.928104868719232,-0.0897606003244234,195.4519348386171,6.980426244236325,49.97465704360634
Не существует каких-либо доказательств.,1,-3.864156734198332,-0.351286975836212,-1.7631113764295754,-0.0451501264365452,81.72047035713628,7.429133668830571,37.28686512601683
Зимой сопротивляемость организма болезням ослабляется.,1,-18.652768082829425,-1.165798005176839,-6.846819123908839,-0.1336892416771274,120.87056116065364,7.554410072540852,44.36761696695161
Внешне он ничем не отличался от многочисленных остальных гостей-мужчин.,1,-33.33922126470134,-1.8521789591500744,-11.37874023093928,-0.2388772214398785,106.22712609878002,5.901507005487779,36.255522099942375
Консервация старинной постройки должна предотвратить её дальнейшее разрушение.,1,-13.505400505819123,-0.587191326339962,-3.9382387679582695,-0.073023419527195,171.440752293688,7.453945751899479,49.99293555196809
Две молодые елки посажены по обоим ее концам.,1,-39.49699515965767,-2.1942775088698707,-13.480400284581656,-0.2919452429985846,95.79205683509996,5.321780935283332,32.69401292429193
"Те, кто добивается в спорте наибольших успехов,становится примером для подражания.",0,-27.812262683932204,-1.158844278497175,-7.885675916626982,-0.1582824232500984,147.90063147606364,6.162526311502652,41.93461211476743
"И в подтверждение того, что это — Красавка, лошадь медленно по вернулась в нашу сторону.",0,-66.77938576973975,-2.2259795256579915,-16.289546170710118,-0.3170105855863531,143.87410280769188,4.795803426923063,35.095318913780496
Он принял таблетку аспирина.,1,-24.578165270388126,-2.234378660944375,-11.214359504746588,-0.302753155651927,56.60402824783717,5.145820749803378,25.826904295124912
Сегодня в овощном были не только яблоки.,1,-26.76631174609065,-1.9118794104350465,-10.644043761120356,-0.2514387451261548,79.68630251851341,5.6918787513223865,31.688508271701405
"Я считаю недопустимым жить так, как они живут.",1,-17.75171383714769,-1.0442184610086878,-6.278026491595546,-0.1399107441163078,109.12713273942892,6.419243102319348,38.59362744211966
А зачем Вы завязали ногу?,1,-33.64386697858572,-3.058533361689611,-15.350796744877393,-0.4121144161208908,47.99333294095443,4.363030267359494,21.89807430741394
Он не отдал мне ключа.,1,-17.20914552360773,-1.9121272804008589,-8.737312697333385,-0.2744106560734107,45.503963981162805,5.055995997906979,23.10296939067696
У него дача уже три года.,1,-27.608088456094265,-3.451011057011783,-14.873139666983816,-0.4664093484070781,31.58473979742127,3.948092474677659,17.0154571584869
"Она стояла совсем рядом со мной, и я смог внимательно ее разглядеть.",1,-25.74704269412905,-1.2260496521013833,-7.966538789789424,-0.1576905097365195,137.5287482025396,6.548988009644742,42.55355150036489
Спортсмен дрался как лев и тигр.,0,-31.89397716894746,-2.4533828591498046,-13.243771382249587,-0.3423121629067417,61.27822243424495,4.713709418018842,25.44539253699354
"Шеварднадзе проезжал по улицам Тбилиси стремительно, его автомобиль с четырех сторон облепляли (сам видел) машины охраны.",1,-75.71064419322647,-2.1631612626636136,-16.59701355520329,-0.2757457914815036,198.8561725347995,5.6816049295657,43.59253082925408
Ты ехал в город?,0,-19.842505395412445,-2.8346436279160634,-11.396526653365036,-0.3987009759215305,29.925382304259763,4.275054614894252,17.187618712780285
"Но вот внешность новых денег с точки зрения их защищенности от подделок, мягко говоря, озадачивает.",1,-56.56624805601314,-1.714128728970095,-12.91967225586812,-0.2273065971941563,192.28815720216977,5.826913854611205,43.91841522310039
Мама идет с рынка.,1,-16.871809042990208,-2.108976130373776,-9.089248345829668,-0.3078452008273995,37.93433702537021,4.7417921281712765,20.43613753447763
Я видел вашу жену.,1,-10.116548493504524,-1.2645685616880655,-5.450027405229267,-0.1668036361381345,50.53289973031441,6.3166124662893015,27.223285547708723
Ни Кати ни Лены не было дома.,1,-35.37221283465624,-3.2156557122414764,-16.139394736846537,-0.4586288585059889,41.75379478266498,3.795799525696816,19.05113991337496
Ты хоть кому-то помоги.,1,-29.17775994539261,-2.652523631399328,-13.313031545322534,-0.3666610276644449,50.39917281795263,4.58174298345024,22.99579470251677
Я не воспринимаю ненависти.,0,-5.313152187736705,-0.4427626823113921,-2.309479539571801,-0.0631294957168226,78.84960133036026,6.570800110863355,34.27372951901686
Мне его няня передала.,1,-26.535933434963223,-2.9484370483292475,-13.472647309469204,-0.4024699869717024,39.396767869367736,4.37741865215197,20.00226447424217
"Когда вы мне позвонили, я говорил с Иваном Сергеевичем.",1,-33.94239531084895,-1.996611488873468,-12.00398220163948,-0.2738107901778465,90.02056206129322,5.295327180076072,31.83644568596354
"Все разбежались, когда началась гроза.",1,-23.57487676292658,-2.143170614811507,-10.75658579031844,-0.2804086024660872,60.49842396891435,5.499856724446759,27.603812912568543
Его легко было огорчить.,1,-28.28954885900021,-4.041364122714315,-16.248079118970892,-0.5220727417940535,25.897438114856836,3.699634016408119,14.87417228058678
Советую вам обратиться к врачу.,1,-32.18256384180859,-2.9256876219825987,-14.68404320404347,-0.3988395429802047,48.50794041796056,4.409812765269141,22.132875936725554
Он и минуты не держал книги в руках.,1,-42.00298593938351,-3.8184532672166815,-19.164839173921965,-0.5175263334845273,39.15807432314571,3.559824938467792,17.866782086554334
"Я думаю, вы читали книгу Иванова на эту тему.",0,-18.18854342401028,-1.212569561600685,-6.94216489374368,-0.1590984483003251,96.13402614421288,6.408935076280858,36.69223234839141
"Даже неточное, строго говоря, упоминание про песню рекрутов дает нам представление о том, какие разговоры велись в семье Блоков.",1,-84.16942493752322,-2.0040339270838863,-16.2179917050999,-0.2735848989549916,223.484342719332,5.321055779031714,43.06156563540951
"Автор Веверлея существовал в действительности, а не только в легендах.",1,-25.108027431211667,-1.0916533665744204,-7.32161974566782,-0.1541431060818541,137.77974659533888,5.990423765014734,40.17722682473827
Но над святым островом поцарствовала ночь – а ночью обычные птицы не покидают своих укрытий.,0,-77.35213591251522,-2.762576282589829,-19.77799026144307,-0.3438996842029538,147.57431638066438,5.270511299309442,37.73293856444968
"Когда узнаете, что такое метранпаж, позвоните в 210 номер.",1,-68.30480680987239,-3.594989832098547,-22.532183232360214,-0.4694651633756832,77.19013538930497,4.062638704700261,25.46324856995466
"Принеси из сада мою кофту, я оставила ее в беседке.",1,-59.77672595717013,-2.8465107598652444,-18.49585646482796,-0.386909876283797,94.7210773331344,4.510527492054019,29.30818679836678
Откуда я возьму такие деньги?,1,-32.65799147076905,-3.2657991470769048,-15.690524608119151,-0.4033594150499536,48.30699968166148,4.830699968166148,23.20908705999073
Быть убитым своим же пациентом... какая ужасная трагедия!,1,-48.03492583194748,-1.9213970332778991,-13.25504239128549,-0.2634900942088539,134.26766120144916,5.370706448057966,37.0506149469329
"Вся бытовая техника, как правило, выходит из строя на другой день после окончания гарантийного срока.",1,-27.074650494381785,-1.0413327113223765,-7.277705950092167,-0.1370841055462253,170.42928613269936,6.55497254356536,45.81164325704911
За обозом чинно следовали женщины.,1,-36.24773596972227,-3.624773596972227,-17.41521653989641,-0.471890088655274,40.56620193903095,4.056620193903095,19.490022537117994
"Когда у меня возникали некоторые сомнения, он всегда говорил очень убедительно.",1,-18.914246914559044,-0.9006784245028117,-5.852364619679156,-0.1171708454505353,142.51026821829325,6.786203248490155,44.09491191635796
"Я получил его донесение, но еще не прочел.",1,-37.40729720517993,-2.671949800369995,-14.87559855889836,-0.3802868625593452,60.95870196036415,4.354192997168868,24.241184121378865
Солдаты грелись вблизи костров.,0,-30.53936854749918,-2.7763062315908345,-13.934297136175053,-0.3640945526481794,53.33820755292942,4.84892795935722,24.33679765177584
"Иван знает, что приехала Маша.",1,-21.466058706864715,-1.9514598824422469,-9.794388508682005,-0.2720031318160805,57.4523661051678,5.222942373197072,26.21397817183345
Правильная и своевременная корневая подкормка растений является гарантией высокого урожая.,1,-28.11145093489904,-1.041164849440705,-7.366891597996542,-0.129299074683035,189.30271853082772,7.011211797438064,49.608702512447096
Эти препараты сейчас появились.,1,-15.747741263359783,-2.2496773233371123,-9.044702242070157,-0.2768081708507189,41.14270823082243,5.877529747260347,23.63028063243435
Я решил дать вам дело №126 на доследование.,1,-43.12476628646255,-2.874984419097503,-16.45976984443832,-0.3731404728381578,72.44770420554717,4.8298469470364775,27.65168694619885
"Упреки этого рода, будь они иначе поставлены, были бы для меня самыми драгоценными упреками.",1,-39.551717305061175,-1.3638523208641784,-9.874229378033265,-0.1757712826636033,185.46636702420045,6.39539196635174,46.30234980146148
"Вот честное слово, жалко, что каждый раз ему выступать первый перед, если можно так выразиться, неразогретым залом.",0,-119.61585102975368,-3.5181132655809906,-26.75827108280754,-0.4668017851596331,136.6296365252016,4.018518721329459,30.564284086206992
"Нельзя ни к кому не обращаться, когда ты нуждаешься в помощи.",1,-40.38701101805782,-1.923191000859896,-12.496374581783565,-0.2541423384993611,118.52791538315395,5.644186446816855,36.67439584384144
В Белоруссии либеральных газет не осталось.,1,-12.157474505715072,-1.013122875476256,-5.284516165115756,-0.1314944039044231,80.29873765789716,6.69156147149143,34.90362879165982
Отопление два дня было выключено.,0,-20.16814044117928,-2.016814044117928,-9.689778508747787,-0.2650430410244028,55.92569082195648,5.592569082195648,26.8694854934172
По окончанию института наши выпускники могут рассчитывать на трудоустройство в профильных компаниях.,0,-27.132084075608876,-0.9690030027003168,-6.93734036286934,-0.1231814527807565,193.1290304275598,6.89746537241285,49.380718941210375
После этого он утратил какой бы то ни было интерес к происходящему.,1,-37.27601738413796,-1.9618956517967348,-12.29649995511949,-0.2567639510982403,107.90019300170316,5.67895752640543,35.593789559917354
Около флакона духов стояла пудреница.,1,-49.47561730653979,-3.805816715887676,-20.544435745111183,-0.4660516120151138,56.68347758987551,4.360267506913501,23.537453932903578
"Кому ты хочешь, чтобы я достал книгу?",1,-32.805428746156394,-2.5234945189351072,-13.6222458588131,-0.3153095135014468,71.23655965393625,5.4797353579950965,29.580528797558284
Дружное нападение нашего войска решило исход дела.,1,-31.182717390358448,-2.2273369564541747,-12.400296747724354,-0.274396226765067,82.45848590890019,5.889891850635728,32.790910485388444
Его внимание остановилось на небольшой картине в углу.,1,-24.301876973477192,-1.620125131565146,-9.275489149650337,-0.2178412137932363,87.25587901912064,5.817058601274709,33.30363987803748
"Надо тебе заметить, что в доме у нее порядок.",1,-41.09330457262695,-2.73955363817513,-15.68440582193187,-0.3960517750545363,62.66410079935605,4.17760671995707,23.91750183211697
Он дошел от Казани.,0,-21.29959636926651,-3.042799481323787,-12.23340565573863,-0.427421637600012,28.53315540451947,4.076165057788495,16.387994338023137
Это пальто они покупали вместе.,1,-27.625610768795013,-2.7625610768795013,-13.272718439224096,-0.3758787418214168,45.87046042407967,4.587046042407967,22.03845232533613
"Не думаю, чтобы он что-либо изменил.",1,-17.609685920442644,-1.354591224649434,-7.312310196002386,-0.1977739224070121,71.42978756586712,5.49459904352824,29.660765460321475
У нас фамилии и имена начинались с одной буквы.,1,-16.303480229340494,-1.1645343020957497,-6.483334673295299,-0.1451551020079508,96.01417174301298,6.858155124500927,38.18154161152295
Ты не должен ей потакать.,1,-32.95852756500244,-3.662058618333605,-16.733484006168034,-0.4962310978622786,33.45917117855672,3.717685686506302,16.987667445755196
